"exchange","exchange_token","trading_symbol","groww_symbol","name","instrument_type","segment","series","isin","underlying_symbol","underlying_exchange_token","expiry_date","strike_price","lot_size","tick_size","freeze_quantity","is_reserved","buy_allowed","sell_allowed","internal_trading_symbol","is_intraday"
"NSE",14766,"V2RETAIL","NSE-V2RETAIL","V2 Retail","EQ","CASH","EQ","INE945H01013",,,,,1,0.1,,,1,1,"V2RETAIL-EQ",0
"NSE",21334,"JYOTICNC","NSE-JYOTICNC","Jyoti CNC Automation","EQ","CASH","EQ","INE980O01024",,,,,1,0.05,,,1,1,"JYOTICNC-EQ",0
"NSE",759605,"LENSKART","NSE-LENSKART","Lenskart Solutions","EQ","CASH","EQ","INE956O01016",,,,,1,0.05,,,1,1,"LENSKART-EQ",0
"NSE",6673,"FOODSIN","NSE-FOODSIN","Foods and Inns","EQ","CASH","EQ","INE976E01023",,,,,1,0.01,,,1,1,"FOODSIN-EQ",0
"NSE",9678,"SOUTHWEST","NSE-SOUTHWEST","SW Pinnacle","EQ","CASH","EQ","INE980Y01015",,,,,1,0.01,,,1,1,"SOUTHWEST-EQ",0
"NSE",24445,"AGIIL","NSE-AGIIL","AGI Infra","EQ","CASH","EQ","INE976R01033",,,,,1,0.05,,,1,1,"AGIIL-EQ",0
"NSE",11155,"CREATIVE","NSE-CREATIVE","Creative Peripherals","EQ","CASH","EQ","INE985W01018",,,,,1,0.05,,,1,1,"CREATIVE-EQ",0
"NSE",4598,"HERITGFOOD","NSE-HERITGFOOD","Heritage Foods","EQ","CASH","EQ","INE978A01027",,,,,1,0.05,,,1,1,"HERITGFOOD-EQ",0
"NSE",5938,"MONTECARLO","NSE-MONTECARLO","Monte Carlo Fashions","EQ","CASH","EQ","INE950M01013",,,,,1,0.05,,,1,1,"MONTECARLO-EQ",0
"NSE",5751,"SANSERA","NSE-SANSERA","Sansera Engineering","EQ","CASH","EQ","INE953O01021",,,,,1,0.1,,,1,1,"SANSERA-EQ",0
"NSE",23480,"SINCLAIR","NSE-SINCLAIR","Sinclairs Hotels","EQ","CASH","EQ","INE985A01022",,,,,1,0.01,,,1,1,"SINCLAIR-EQ",0
"NSE",20188,"WABAG","NSE-WABAG","VA Tech Wabag","EQ","CASH","EQ","INE956G01038",,,,,1,0.1,,,1,1,"WABAG-EQ",0
"NSE",16589,"VAISHALI","NSE-VAISHALI","Vaishali Pharma","EQ","CASH","EQ","INE972X01022",,,,,1,0.01,,,1,1,"VAISHALI-EQ",0
"NSE",15308,"SEPC","NSE-SEPC","SEPC","EQ","CASH","EQ","INE964H01014",,,,,1,0.01,,,1,1,"SEPC-EQ",0
"NSE",15362,"VGUARD","NSE-VGUARD","V-Guard Inds.","EQ","CASH","EQ","INE951I01027",,,,,1,0.05,,,1,1,"VGUARD-EQ",0
"NSE",9305,"STARTECK","NSE-STARTECK","Starteck Finance","EQ","CASH","EQ","INE992I01013",,,,,1,0.05,,,1,1,"STARTECK-EQ",0
"NSE",2606,"LEMONTREE","NSE-LEMONTREE","Lemon Tree Hotels","EQ","CASH","EQ","INE970X01018",,,,,1,0.01,,,1,1,"LEMONTREE-EQ",0
"NSE",6705,"PAYTM","NSE-PAYTM","Paytm","EQ","CASH","EQ","INE982J01020",,,,,1,0.1,,,1,1,"PAYTM-EQ",0
"NSE",18226,"MANINFRA","NSE-MANINFRA","Man InfraConstruct","EQ","CASH","EQ","INE949H01023",,,,,1,0.01,,,1,1,"MANINFRA-EQ",0
"NSE",18391,"RBLBANK","NSE-RBLBANK","RBL Bank","EQ","CASH","EQ","INE976G01028",,,,,1,0.05,,,1,1,"RBLBANK-EQ",0
"NSE",19761,"ADFFOODS","NSE-ADFFOODS","ADF Foods","EQ","CASH","EQ","INE982B01027",,,,,1,0.01,,,1,1,"ADFFOODS-EQ",0
"NSE",4986,"IRCON","NSE-IRCON","Ircon International","EQ","CASH","EQ","INE962Y01021",,,,,1,0.01,,,1,1,"IRCON-EQ",0
"NSE",6600,"GENUSPAPER","NSE-GENUSPAPER","Genus Paper & Boards","EQ","CASH","EQ","INE949P01018",,,,,1,0.01,,,1,1,"GENUSPAPER-EQ",0
"NSE",7211,"JETFREIGHT","NSE-JETFREIGHT","Jet Freight Logistic","EQ","CASH","EQ","INE982V01025",,,,,1,0.01,,,1,1,"JETFREIGHT-EQ",0
"NSE",11905,"GENUSPOWER","NSE-GENUSPOWER","Genus Power Infra","EQ","CASH","EQ","INE955D01029",,,,,1,0.05,,,1,1,"GENUSPOWER-EQ",0
"NSE",759256,"BMWVENTLTD","NSE-BMWVENTLTD","BMW Ventures","EQ","CASH","EQ","INE965W01036",,,,,1,0.01,,,1,1,"BMWVENTLTD-EQ",0
"NSE",201,"UNIDT","NSE-UNIDT","United Drilling","EQ","CASH","EQ","INE961D01019",,,,,1,0.01,,,1,1,"UNIDT-EQ",0
"NSE",16736,"MKPL","NSE-MKPL","MK Proteins","EQ","CASH","EQ","INE964W01021",,,,,1,0.01,,,1,1,"MKPL-EQ",0
"NSE",19234,"LAURUSLABS","NSE-LAURUSLABS","Laurus Labs","EQ","CASH","EQ","INE947Q01028",,,,,1,0.05,,,1,1,"LAURUSLABS-EQ",0
"NSE",14403,"RAJTV","NSE-RAJTV","Raj Television","EQ","CASH","EQ","INE952H01027",,,,,1,0.01,,,1,1,"RAJTV-EQ",0
"NSE",12124,"DOLATALGO","NSE-DOLATALGO","Dolat Algotech","EQ","CASH","EQ","INE966A01022",,,,,1,0.01,,,1,1,"DOLATALGO-EQ",0
"NSE",9111,"ARVINDFASN","NSE-ARVINDFASN","Arvind Fashions","EQ","CASH","EQ","INE955V01021",,,,,1,0.05,,,1,1,"ARVINDFASN-EQ",0
"NSE",17270,"ASPINWALL","NSE-ASPINWALL","Aspinwall & Co","EQ","CASH","EQ","INE991I01015",,,,,1,0.05,,,1,1,"ASPINWALL-EQ",0
"NSE",3918,"NATCOPHARM","NSE-NATCOPHARM","Natco Pharma","EQ","CASH","EQ","INE987B01026",,,,,1,0.05,,,1,1,"NATCOPHARM-EQ",0
"NSE",22649,"PARKHOTELS","NSE-PARKHOTELS","Apeejay Surrendra Park","EQ","CASH","EQ","INE988S01028",,,,,1,0.01,,,1,1,"PARKHOTELS-EQ",0
"NSE",312,"TIINDIA","NSE-TIINDIA","Tube Investments","EQ","CASH","EQ","INE974X01010",,,,,1,0.1,,,1,1,"TIINDIA-EQ",0
"NSE",14058,"SANGHVIMOV","NSE-SANGHVIMOV","Sanghvi Movers","EQ","CASH","EQ","INE989A01032",,,,,1,0.05,,,1,1,"SANGHVIMOV-EQ",0
"NSE",9879,"CHEVIOT","NSE-CHEVIOT","Cheviot Co","EQ","CASH","EQ","INE974B01016",,,,,1,0.1,,,1,1,"CHEVIOT-EQ",0
"NSE",8175,"SAGARDEEP","NSE-SAGARDEEP","Sagardeep Alloys","EQ","CASH","EQ","INE976T01013",,,,,1,0.01,,,1,1,"SAGARDEEP-EQ",0
"NSE",11935,"SPLIL","NSE-SPLIL","SPL Industries","EQ","CASH","EQ","INE978G01016",,,,,1,0.01,,,1,1,"SPLIL-EQ",0
"NSE",18154,"HATHWAY","NSE-HATHWAY","Hathway Cable","EQ","CASH","EQ","INE982F01036",,,,,1,0.01,,,1,1,"HATHWAY-EQ",0
"NSE",4892,"SAREGAMA","NSE-SAREGAMA","Saregama India","EQ","CASH","EQ","INE979A01025",,,,,1,0.05,,,1,1,"SAREGAMA-EQ",0
"NSE",1826,"KAMATHOTEL","NSE-KAMATHOTEL","Kamat Hotels","EQ","CASH","EQ","INE967C01018",,,,,1,0.05,,,1,1,"KAMATHOTEL-EQ",0
"NSE",14003,"ZEEMEDIA","NSE-ZEEMEDIA","Zee Media Corp","EQ","CASH","EQ","INE966H01019",,,,,1,0.01,,,1,1,"ZEEMEDIA-EQ",0
"NSE",17881,"DBCORP","NSE-DBCORP","DB Corp","EQ","CASH","EQ","INE950I01011",,,,,1,0.05,,,1,1,"DBCORP-EQ",0
"NSE",3799,"WSTCSTPAPR","NSE-WSTCSTPAPR","West Coast Paper","EQ","CASH","EQ","INE976A01021",,,,,1,0.05,,,1,1,"WSTCSTPAPR-EQ",0
"NSE",18543,"DIACABS","NSE-DIACABS","Diamond Power Infra","EQ","CASH","EQ","INE989C01038",,,,,1,0.01,,,1,1,"DIACABS-EQ",0
"NSE",25312,"PNGJL","NSE-PNGJL","PN Gadgil Jewellers","EQ","CASH","EQ","INE953R01016",,,,,1,0.05,,,1,1,"PNGJL-EQ",0
"NSE",12716,"TEAMLEASE","NSE-TEAMLEASE","TeamLease Services","EQ","CASH","EQ","INE985S01024",,,,,1,0.1,,,1,1,"TEAMLEASE-EQ",0
"NSE",759265,"TATACAP","NSE-TATACAP","Tata Capital","EQ","CASH","EQ","INE976I01016",,,,,1,0.05,,,1,1,"TATACAP-EQ",0
"NSE",9408,"RAINBOW","NSE-RAINBOW","Rainbow Children","EQ","CASH","EQ","INE961O01016",,,,,1,0.1,,,1,1,"RAINBOW-EQ",0
"NSE",12000,"FAZE3Q","NSE-FAZE3Q","Faze Three","EQ","CASH","EQ","INE963C01033",,,,,1,0.05,,,1,1,"FAZE3Q-EQ",0
"NSE",10188,"SHYAMCENT","NSE-SHYAMCENT","Shyam Century","EQ","CASH","EQ","INE979R01011",,,,,1,0.01,,,1,1,"SHYAMCENT-EQ",0
"NSE",10590,"LOYALTEX","NSE-LOYALTEX","Loyal Textile Mills","EQ","CASH","EQ","INE970D01010",,,,,1,0.01,,,1,1,"LOYALTEX-EQ",0
"NSE",8825,"PRIVISCL","NSE-PRIVISCL","Privi Speciality Che","EQ","CASH","EQ","INE959A01019",,,,,1,0.1,,,1,1,"PRIVISCL-EQ",0
"NSE",22663,"JSFB","NSE-JSFB","Jana Small Fin. Bank","EQ","CASH","EQ","INE953L01027",,,,,1,0.05,,,1,1,"JSFB-EQ",0
"NSE",10768,"OAL","NSE-OAL","Oriental Aromatics","EQ","CASH","EQ","INE959C01023",,,,,1,0.05,,,1,1,"OAL-EQ",0
"NSE",4847,"KIMS","NSE-KIMS","KIMS","EQ","CASH","EQ","INE967H01025",,,,,1,0.05,,,1,1,"KIMS-EQ",0
"NSE",21238,"AUBANK","NSE-AUBANK","AU Small Fin. Bank","EQ","CASH","EQ","INE949L01017",,,,,1,0.05,,,1,1,"AUBANK-EQ",0
"NSE",17722,"DEN","NSE-DEN","DEN Networks","EQ","CASH","EQ","INE947J01015",,,,,1,0.01,,,1,1,"DEN-EQ",0
"NSE",3348,"SUNFLAG","NSE-SUNFLAG","Sunflag Iron","EQ","CASH","EQ","INE947A01014",,,,,1,0.05,,,1,1,"SUNFLAG-EQ",0
"NSE",30023,"ATULAUTO","NSE-ATULAUTO","Atul Auto","EQ","CASH","EQ","INE951D01028",,,,,1,0.05,,,1,1,"ATULAUTO-EQ",0
"NSE",8304,"PRITI","NSE-PRITI","Priti International","EQ","CASH","EQ","INE974Z01015",,,,,1,0.01,,,1,1,"PRITI-EQ",0
"NSE",755881,"EVIETF","NSE-EVIETF","EVIETF","EQ","CASH","EQ","INF109K1A153",,,,,1,0.01,,,1,1,"EVIETF-EQ",0
"NSE",24077,"MID150CASE","NSE-MID150CASE","Zerodha Nifty Midcap","EQ","CASH","EQ","INF0R8F01059",,,,,1,0.01,,,1,1,"MID150CASE-EQ",0
"NSE",13082,"SILVER1","NSE-SILVER1","KOTAKSILVE","EQ","CASH","EQ","INF174KA1KU9",,,,,1,0.01,,,1,1,"SILVER1-EQ",0
"NSE",24081,"TOP100CASE","NSE-TOP100CASE","Zerodha Nifty 100ETF","EQ","CASH","EQ","INF0R8F01067",,,,,1,0.01,,,1,1,"TOP100CASE-EQ",0
"NSE",29553,"NIFTYIETF","NSE-NIFTYIETF","ICICI Prudent.Nifty","EQ","CASH","EQ","INF109K012R6",,,,,1,0.01,,,1,1,"NIFTYIETF-EQ",0
"NSE",14584,"PSUBNKIETF","NSE-PSUBNKIETF","PSUBANKICI","EQ","CASH","EQ","INF109KC10S8",,,,,1,0.01,,,1,1,"PSUBNKIETF-EQ",0
"NSE",3001,"BSE500IETF","NSE-BSE500IETF","BSE500IETF","EQ","CASH","EQ","INF109KC1V59",,,,,1,0.01,,,1,1,"BSE500IETF-EQ",0
"NSE",21254,"LOWVOLIETF","NSE-LOWVOLIETF","ICICILOVOL","EQ","CASH","EQ","INF109KC19U5",,,,,1,0.01,,,1,1,"LOWVOLIETF-EQ",0
"NSE",7412,"ALPHA","NSE-ALPHA","KOTAKALPHA","EQ","CASH","EQ","INF174KA1IA5",,,,,1,0.01,,,1,1,"ALPHA-EQ",0
"NSE",29758,"MSCIINDIA","NSE-MSCIINDIA","MSCIINDIA","EQ","CASH","EQ","INF174KA1VD2",,,,,1,0.01,,,1,1,"MSCIINDIA-EQ",0
"NSE",17475,"NV20IETF","NSE-NV20IETF","ICICINV20","EQ","CASH","EQ","INF109KC11V0",,,,,1,0.01,,,1,1,"NV20IETF-EQ",0
"NSE",25851,"VAL30IETF","NSE-VAL30IETF","ICICI Prudential Nif","EQ","CASH","EQ","INF109KC16X5",,,,,1,0.01,,,1,1,"VAL30IETF-EQ",0
"NSE",11457,"NV20","NSE-NV20","KOTAKNV20","EQ","CASH","EQ","INF174K01Z71",,,,,1,0.01,,,1,1,"NV20-EQ",0
"NSE",5306,"FMCGIETF","NSE-FMCGIETF","ICICIFMCG","EQ","CASH","EQ","INF109KC19V3",,,,,1,0.01,,,1,1,"FMCGIETF-EQ",0
"NSE",8077,"MIDCAP","NSE-MIDCAP","KOTAKMID50","EQ","CASH","EQ","INF174KA1IB3",,,,,1,0.01,,,1,1,"MIDCAP-EQ",0
"NSE",11884,"MANINDS","NSE-MANINDS","Man Industries","EQ","CASH","EQ","INE993A01026",,,,,1,0.05,,,1,1,"MANINDS-EQ",0
"NSE",21986,"BANKBETF","NSE-BANKBETF","BANKBETF","EQ","CASH","EQ","INF0QA701714",,,,,1,0.01,,,1,1,"BANKBETF-EQ",0
"NSE",13950,"LIQUID1","NSE-LIQUID1","KOTAKLIQ","EQ","CASH","EQ","INF174KA1LV5",,,,,1,0.01,,,1,1,"LIQUID1-EQ",0
"NSE",19679,"GOLDIETF","NSE-GOLDIETF","ICICI Prud Gold ETF","EQ","CASH","EQ","INF109KC1NT3",,,,,1,0.01,,,1,1,"GOLDIETF-EQ",0
"NSE",22901,"GOLDCASE","NSE-GOLDCASE","GOLDCASE","EQ","CASH","EQ","INF0R8F01042",,,,,1,0.01,,,1,1,"GOLDCASE-EQ",0
"NSE",14618,"CHEMBOND","NSE-CHEMBOND","Chembond Mat.Techno","EQ","CASH","EQ","INE995D01025",,,,,1,0.01,,,1,1,"CHEMBOND-EQ",0
"NSE",759302,"NIFTYCASE","NSE-NIFTYCASE","NIFTYCASE","EQ","CASH","EQ","INF0R8F01166",,,,,1,0.01,,,1,1,"NIFTYCASE-EQ",0
"NSE",29944,"NIFTY100EW","NSE-NIFTY100EW","NIFTY100EW","EQ","CASH","EQ","INF174KA1UW4",,,,,1,0.01,,,1,1,"NIFTY100EW-EQ",0
"NSE",21959,"NIFTYBETF","NSE-NIFTYBETF","NIFTYBETF","EQ","CASH","EQ","INF0QA701722",,,,,1,0.01,,,1,1,"NIFTYBETF-EQ",0
"NSE",2627,"IT","NSE-IT","KOTAKIT","EQ","CASH","EQ","INF174KA1GC5",,,,,1,0.01,,,1,1,"IT-EQ",0
"NSE",27097,"NIVABUPA","NSE-NIVABUPA","Niva Bupa Health Ins","EQ","CASH","EQ","INE995S01015",,,,,1,0.01,,,1,1,"NIVABUPA-EQ",0
"NSE",30139,"CASHIETF","NSE-CASHIETF","CASHIETF","EQ","CASH","EQ","INF109K1A021",,,,,1,0.01,,,1,1,"CASHIETF-EQ",0
"NSE",10723,"INFRAIETF","NSE-INFRAIETF","ICICI Prudential Nifty Infrastructure ETF","EQ","CASH","EQ","INF109KC16E5",,,,,1,0.01,,,1,1,"INFRAIETF-EQ",0
"NSE",8632,"LOWVOL1","NSE-LOWVOL1","KOTAKLOVOL","EQ","CASH","EQ","INF174KA1IY5",,,,,1,0.01,,,1,1,"LOWVOL1-EQ",0
"NSE",522,"ICICIB22","NSE-ICICIB22","BHARAT22","EQ","CASH","EQ","INF109KB15Y7",,,,,1,0.01,,,1,1,"ICICIB22-EQ",0
"NSE",8342,"GSEC5IETF","NSE-GSEC5IETF","ICICI5GSEC","EQ","CASH","EQ","INF109KC14A8",,,,,1,0.01,,,1,1,"GSEC5IETF-EQ",0
"NSE",2997,"SANGHIIND","NSE-SANGHIIND","Sanghi Industries","EQ","CASH","EQ","INE999B01013",,,,,1,0.01,,,1,1,"SANGHIIND-EQ",0
"NSE",5851,"BANKNIFTY1","NSE-BANKNIFTY1","KOTAKBKETF","EQ","CASH","EQ","INF174K01F59",,,,,1,0.01,,,1,1,"BANKNIFTY1-EQ",0
"NSE",21750,"LIQUIDCASE","NSE-LIQUIDCASE","LIQUIDCASE","EQ","CASH","EQ","INF0R8F01034",,,,,1,0.01,,,1,1,"LIQUIDCASE-EQ",0
"NSE",759885,"CHEMICAL","NSE-CHEMICAL","CHEMICAL","EQ","CASH","EQ","INF174KA1XV0",,,,,1,0.01,,,1,1,"CHEMICAL-EQ",0
"NSE",23915,"LIQUIDBETF","NSE-LIQUIDBETF","LIQUIDBETF","EQ","CASH","EQ","INF0QA701854",,,,,1,0.01,,,1,1,"LIQUIDBETF-EQ",0
"NSE",17333,"MHRIL","NSE-MHRIL","Mahindra Holi.&Resor","EQ","CASH","EQ","INE998I01010",,,,,1,0.05,,,1,1,"MHRIL-EQ",0
"NSE",6446,"CONSUMIETF","NSE-CONSUMIETF","CONSUMIETF","EQ","CASH","EQ","INF109KC1V42",,,,,1,0.01,,,1,1,"CONSUMIETF-EQ",0
"NSE",30392,"NIF100IETF","NSE-NIF100IETF","ICICI Prud Nifty 100 ETF","EQ","CASH","EQ","INF109KC16V9",,,,,1,0.01,,,1,1,"NIF100IETF-EQ",0
"NSE",757946,"QUALITY30","NSE-QUALITY30","QUALITY30","EQ","CASH","EQ","INF174KA1WT6",,,,,1,0.01,,,1,1,"QUALITY30-EQ",0
"NSE",19543,"HDFCGOLD","NSE-HDFCGOLD","HDFC MF - GETF","EQ","CASH","EQ","INF179KC1981",,,,,1,0.01,,,1,1,"HDFCGOLD-EQ",0
"NSE",12578,"FINIETF","NSE-FINIETF","ICICIFIN","EQ","CASH","EQ","INF109KC17L8",,,,,1,0.01,,,1,1,"FINIETF-EQ",0
"NSE",17702,"MIDSELIETF","NSE-MIDSELIETF","MIDSELIETF","EQ","CASH","EQ","INF109KC10W0",,,,,1,0.01,,,1,1,"MIDSELIETF-EQ",0
"NSE",3626,"HEALTHIETF","NSE-HEALTHIETF","ICICIPHARM","EQ","CASH","EQ","INF109KC1Q72",,,,,1,0.01,,,1,1,"HEALTHIETF-EQ",0
"NSE",758955,"SML100CASE","NSE-SML100CASE","SML100CASE","EQ","CASH","EQ","INF0R8F01141",,,,,1,0.01,,,1,1,"SML100CASE-EQ",0
"NSE",30469,"MID150","NSE-MID150","MID150","EQ","CASH","EQ","INF174KA1VW2",,,,,1,0.01,,,1,1,"MID150-EQ",0
"NSE",4838,"LIQUIDIETF","NSE-LIQUIDIETF","LIQUIDIETF","EQ","CASH","EQ","INF109KC1KT9",,,,,1,0.01,,,1,1,"LIQUIDIETF-EQ",0
"NSE",24533,"OILIETF","NSE-OILIETF","OILIETF","EQ","CASH","EQ","INF109KC18W3",,,,,1,0.01,,,1,1,"OILIETF-EQ",0
"NSE",13143,"GSEC10IETF","NSE-GSEC10IETF","GSEC10IETF","EQ","CASH","EQ","INF109KC18O0",,,,,1,0.01,,,1,1,"GSEC10IETF-EQ",0
"NSE",20110,"GREENPOWER","NSE-GREENPOWER","Orient Green Power","EQ","CASH","EQ","INE999K01014",,,,,1,0.01,,,1,1,"GREENPOWER-EQ",0
"NSE",759488,"MOMENTUM30","NSE-MOMENTUM30","MOMENTUM30","EQ","CASH","EQ","INF174KA1XS6",,,,,1,0.01,,,1,1,"MOMENTUM30-EQ",0
"NSE",18562,"MITTAL","NSE-MITTAL","Mittal Life Style","EQ","CASH","EQ","INE997Y01027",,,,,1,0.01,,,1,1,"MITTAL-EQ",0
"NSE",1949,"KSB","NSE-KSB","KSB","EQ","CASH","EQ","INE999A01023",,,,,1,0.05,,,1,1,"KSB-EQ",0
"NSE",11037,"BANKIETF","NSE-BANKIETF","ICICIBANKN","EQ","CASH","EQ","INF109KC15I8",,,,,1,0.01,,,1,1,"BANKIETF-EQ",0
"NSE",16819,"QNIFTY","NSE-QNIFTY","Quantum Index","EQ","CASH","EQ","INF082J01028",,,,,1,0.01,,,1,1,"QNIFTY-EQ",0
"NSE",4529,"NEXT50IETF","NSE-NEXT50IETF","ICICINXT50","EQ","CASH","EQ","INF109KC1NS5",,,,,1,0.01,,,1,1,"NEXT50IETF-EQ",0
"NSE",758705,"LTGILTCASE","NSE-LTGILTCASE","LTGILTCASE","EQ","CASH","EQ","INF0R8F01133",,,,,1,0.01,,,1,1,"LTGILTCASE-EQ",0
"NSE",14346,"ORIENTALTL","NSE-ORIENTALTL","Oriental Trimex","EQ","CASH","EQ","INE998H01012",,,,,1,0.01,,,1,1,"ORIENTALTL-EQ",0
"NSE",30274,"SILVERCASE","NSE-SILVERCASE","Zerodha Silver ETF","EQ","CASH","EQ","INF0R8F01091",,,,,1,0.01,,,1,1,"SILVERCASE-EQ",0
"NSE",22344,"ALPL30IETF","NSE-ALPL30IETF","ALPHALIETF","EQ","CASH","EQ","INF109KC17V7",,,,,1,0.01,,,1,1,"ALPL30IETF-EQ",0
"NSE",24861,"METALIETF","NSE-METALIETF","METALIETF","EQ","CASH","EQ","INF109KC19W1",,,,,1,0.01,,,1,1,"METALIETF-EQ",0
"NSE",17152,"MIDCAPIETF","NSE-MIDCAPIETF","ICICIM150","EQ","CASH","EQ","INF109KC11W8",,,,,1,0.01,,,1,1,"MIDCAPIETF-EQ",0
"NSE",7942,"SILVERIETF","NSE-SILVERIETF","ICICI Prudential Silver ETF","EQ","CASH","EQ","INF109KC1Y56",,,,,1,0.01,,,1,1,"SILVERIETF-EQ",0
"NSE",11386,"PVTBANIETF","NSE-PVTBANIETF","ICICIBANKP","EQ","CASH","EQ","INF109KC18U7",,,,,1,0.01,,,1,1,"PVTBANIETF-EQ",0
"NSE",11591,"HDFCNIFTY","NSE-HDFCNIFTY","HDFCNIFTY","EQ","CASH","EQ","INF179KC1965",,,,,1,0.01,,,1,1,"HDFCNIFTY-EQ",0
"NSE",18102,"NIFTY1","NSE-NIFTY1","Kotak Nifty ETF","EQ","CASH","EQ","INF174K014P6",,,,,1,0.01,,,1,1,"NIFTY1-EQ",0
"NSE",10512,"CONS","NSE-CONS","KOTAKCONS","EQ","CASH","EQ","INF174KA1JE5",,,,,1,0.01,,,1,1,"CONS-EQ",0
"NSE",22365,"ITIETF","NSE-ITIETF","ICICITECH","EQ","CASH","EQ","INF109KC16I6",,,,,1,0.01,,,1,1,"ITIETF-EQ",0
"NSE",13198,"COMMOIETF","NSE-COMMOIETF","ICICICOMMO","EQ","CASH","EQ","INF109KC19O8",,,,,1,0.01,,,1,1,"COMMOIETF-EQ",0
"NSE",15330,"QGOLDHALF","NSE-QGOLDHALF","Quantum Gold Fund - E T F","EQ","CASH","EQ","INF082J01408",,,,,1,0.01,,,1,1,"QGOLDHALF-EQ",0
"NSE",10585,"MOM30IETF","NSE-MOM30IETF","ICICI Prudential Mut","EQ","CASH","EQ","INF109KC17C7",,,,,1,0.01,,,1,1,"MOM30IETF-EQ",0
"NSE",7844,"AUTOIETF","NSE-AUTOIETF","ICICIAUTO","EQ","CASH","EQ","INF109KC10V2",,,,,1,0.01,,,1,1,"AUTOIETF-EQ",0
"NSE",17808,"QUAL30IETF","NSE-QUAL30IETF","ICICIQTY30","EQ","CASH","EQ","INF109KC18V5",,,,,1,0.01,,,1,1,"QUAL30IETF-EQ",0
"NSE",10676,"MNC","NSE-MNC","KOTAKMNC","EQ","CASH","EQ","INF174KA1JF2",,,,,1,0.01,,,1,1,"MNC-EQ",0
"NSE",14858,"GOLD1","NSE-GOLD1","Kotak - MF - Gold ETF","EQ","CASH","EQ","INF174KA1HJ8",,,,,1,0.01,,,1,1,"GOLD1-EQ",0
"NSE",757781,"TOP15IETF","NSE-TOP15IETF","TOP15IETF","EQ","CASH","EQ","INF109K1A344",,,,,1,0.01,,,1,1,"TOP15IETF-EQ",0
"NSE",10633,"HDFCNIF100","NSE-HDFCNIF100","HDFCNIF100","EQ","CASH","EQ","INF179KC1HR4",,,,,1,0.01,,,1,1,"HDFCNIF100-EQ",0
"NSE",11241,"HDFCGROWTH","NSE-HDFCGROWTH","HDFCGROWTH","EQ","CASH","EQ","INF179KC1DJ0",,,,,1,0.01,,,1,1,"HDFCGROWTH-EQ",0
"NSE",18783,"IDFNIFTYET","NSE-IDFNIFTYET","IDFC Nifty ETF","EQ","CASH","EQ","INF194KA1U07",,,,,1,0.01,,,1,1,"IDFNIFTYET-EQ",0
"NSE",758904,"AONEGOLD","NSE-AONEGOLD","AONEGOLD","EQ","CASH","EQ","INF1J2R01114",,,,,1,0.01,,,1,1,"AONEGOLD-EQ",0
"NSE",10876,"HDFCSILVER","NSE-HDFCSILVER","HDFCSILVER","EQ","CASH","EQ","INF179KC1DI2",,,,,1,0.01,,,1,1,"HDFCSILVER-EQ",0
"NSE",12108,"HDFCPVTBAN","NSE-HDFCPVTBAN","HDFCPVTBAN","EQ","CASH","EQ","INF179KC1HZ7",,,,,1,0.01,,,1,1,"HDFCPVTBAN-EQ",0
"NSE",759992,"AONETMMQ50","NSE-AONETMMQ50","AONETMMQ50","EQ","CASH","EQ","INF1J2R01148",,,,,1,0.01,,,1,1,"AONETMMQ50-EQ",0
"NSE",22433,"HDFCNIFBAN","NSE-HDFCNIFBAN","HDFCNIFBAN","EQ","CASH","EQ","INF179KC1HY0",,,,,1,0.01,,,1,1,"HDFCNIFBAN-EQ",0
"NSE",29975,"AONETOTAL","NSE-AONETOTAL","AONETOTAL","EQ","CASH","EQ","INF1J2R01015",,,,,1,0.01,,,1,1,"AONETOTAL-EQ",0
"NSE",11593,"HDFCSENSEX","NSE-HDFCSENSEX","HDFCSENSEX","EQ","CASH","EQ","INF179KC1HX2",,,,,1,0.01,,,1,1,"HDFCSENSEX-EQ",0
"NSE",12101,"HDFCNIFIT","NSE-HDFCNIFIT","HDFCNIFIT","EQ","CASH","EQ","INF179KC1IA8",,,,,1,0.01,,,1,1,"HDFCNIFIT-EQ",0
"NSE",14230,"HDFCBSE500","NSE-HDFCBSE500","HDFCBSE500","EQ","CASH","EQ","INF179KC1EZ4",,,,,1,0.01,,,1,1,"HDFCBSE500-EQ",0
"NSE",19705,"LIQUIDSBI","NSE-LIQUIDSBI","LIQUIDSBI","EQ","CASH","EQ","INF200KA13Z8",,,,,1,0.01,,,1,1,"LIQUIDSBI-EQ",0
"NSE",14233,"HDFCSML250","NSE-HDFCSML250","HDFCSML250","EQ","CASH","EQ","INF179KC1FB2",,,,,1,0.01,,,1,1,"HDFCSML250-EQ",0
"NSE",11538,"HDFCMOMENT","NSE-HDFCMOMENT","HDFC NIFTY200 Mom 30","EQ","CASH","EQ","INF179KC1HV6",,,,,1,0.01,,,1,1,"HDFCMOMENT-EQ",0
"NSE",17272,"SETFGOLD","NSE-SETFGOLD","SBI MF - SBI Gol","EQ","CASH","EQ","INF200KA16D8",,,,,1,0.01,,,1,1,"SETFGOLD-EQ",0
"NSE",22595,"HDFCPSUBK","NSE-HDFCPSUBK","HDFCPSUBK","EQ","CASH","EQ","INF179KC1HW4",,,,,1,0.01,,,1,1,"HDFCPSUBK-EQ",0
